field,G;intensity,a.u.
3194.22;2477
3194.32;2475
3194.42;2476
3194.52;2477
3194.62;2480
3194.72;2474
3194.82;2469
3194.92;2465
3195.02;2459
3195.12;2454
3195.22;2449
3195.32;2443
3195.42;2441
3195.52;2438
3195.62;2436
3195.72;2435
3195.82;2435
3195.92;2436
3196.02;2433
3196.12;2430
3196.22;2430
3196.32;2432
3196.42;2429
3196.52;2429
3196.62;2431
3196.72;2432
3196.82;2432
3196.92;2436
3197.02;2437
3197.12;2437
3197.22;2437
3197.32;2436
3197.42;2433
3197.52;2433
3197.62;2433
3197.72;2432
3197.82;2426
3197.92;2427
3198.02;2425
3198.12;2423
3198.22;2419
3198.32;2418
3198.42;2407
3198.52;2403
3198.62;2398
3198.72;2398
3198.82;2399
3198.92;2405
3199.03;2408
3199.13;2411
3199.23;2411
3199.33;2411
3199.43;2409
3199.53;2409
3199.63;2410
3199.73;2409
3199.83;2408
3199.93;2407
3200.03;2408
3200.13;2408
3200.23;2409
3200.33;2410
3200.43;2410
3200.53;2407
3200.63;2405
3200.73;2399
3200.83;2398
3200.93;2397
3201.03;2400
3201.13;2398
3201.23;2400
3201.33;2399
3201.43;2398
3201.53;2394
3201.63;2398
3201.73;2398
3201.83;2397
3201.93;2393
3202.03;2397
3202.13;2392
3202.23;2394
3202.33;2397
3202.43;2398
3202.53;2394
3202.63;2395
3202.73;2391
3202.83;2384
3202.93;2377
3203.03;2375
3203.13;2375
3203.23;2377
3203.33;2377
3203.43;2376
3203.53;2372
3203.63;2370
3203.73;2371
3203.83;2372
3203.93;2371
3204.03;2369
3204.13;2367
3204.23;2366
3204.33;2366
3204.43;2366
3204.53;2364
3204.63;2368
3204.73;2374
3204.83;2379
3204.93;2383
3205.03;2384
3205.13;2385
3205.23;2383
3205.33;2389
3205.43;2391
3205.53;2390
3205.63;2389
3205.73;2391
3205.83;2384
3205.93;2382
3206.03;2379
3206.13;2378
3206.23;2371
3206.33;2372
3206.43;2370
3206.53;2369
3206.63;2366
3206.73;2367
3206.83;2364
3206.93;2364
3207.04;2363
3207.14;2362
3207.24;2361
3207.34;2357
3207.44;2353
3207.54;2354
3207.64;2352
3207.74;2350
3207.84;2351
3207.94;2353
3208.04;2353
3208.14;2355
3208.24;2354
3208.34;2353
3208.44;2352
3208.54;2352
3208.64;2353
3208.74;2354
3208.84;2355
3208.94;2356
3209.04;2359
3209.14;2358
3209.24;2358
3209.34;2357
3209.44;2358
3209.54;2353
3209.64;2350
3209.74;2349
3209.84;2350
3209.94;2346
3210.04;2351
3210.14;2351
3210.24;2349
3210.34;2344
3210.44;2340
3210.54;2334
3210.64;2334
3210.74;2332
3210.84;2332
3210.94;2333
3211.04;2333
3211.14;2333
3211.24;2336
3211.34;2341
3211.44;2345
3211.54;2349
3211.64;2350
3211.74;2348
3211.84;2348
3211.94;2350
3212.04;2352
3212.14;2352
3212.24;2354
3212.34;2354
3212.44;2351
3212.54;2347
3212.64;2345
3212.74;2341
3212.84;2340
3212.94;2340
3213.04;2338
3213.14;2336
3213.24;2336
3213.34;2336
3213.44;2336
3213.54;2337
3213.64;2334
3213.74;2336
3213.84;2335
3213.94;2331
3214.04;2329
3214.14;2330
3214.24;2326
3214.34;2326
3214.44;2325
3214.54;2323
3214.64;2318
3214.74;2317
3214.84;2316
3214.94;2321
3215.05;2325
3215.15;2327
3215.25;2328
3215.35;2329
3215.45;2327
3215.55;2330
3215.65;2331
3215.75;2331
3215.85;2327
3215.95;2325
3216.05;2322
3216.15;2321
3216.25;2318
3216.35;2318
3216.45;2314
3216.55;2313
3216.65;2313
3216.75;2312
3216.85;2307
3216.95;2306
3217.05;2305
3217.15;2306
3217.25;2308
3217.35;2309
3217.45;2311
3217.55;2315
3217.65;2316
3217.75;2314
3217.85;2315
3217.95;2308
3218.05;2307
3218.15;2306
3218.25;2306
3218.35;2305
3218.45;2308
3218.55;2310
3218.65;2314
3218.75;2310
3218.85;2309
3218.95;2309
3219.05;2310
3219.15;2308
3219.25;2307
3219.35;2303
3219.45;2299
3219.55;2295
3219.65;2296
3219.75;2297
3219.85;2297
3219.95;2297
3220.05;2298
3220.15;2297
3220.25;2296
3220.35;2296
3220.45;2294
3220.55;2294
3220.65;2301
3220.75;2301
3220.85;2299
3220.95;2295
3221.05;2291
3221.15;2285
3221.25;2282
3221.35;2281
3221.45;2282
3221.55;2285
3221.65;2282
3221.75;2282
3221.85;2283
3221.95;2286
3222.05;2286
3222.15;2287
3222.25;2286
3222.35;2285
3222.45;2281
3222.55;2283
3222.65;2282
3222.75;2282
3222.85;2280
3222.95;2283
3223.06;2285
3223.16;2286
3223.26;2283
3223.36;2285
3223.46;2285
3223.56;2286
3223.66;2288
3223.76;2291
3223.86;2288
3223.96;2286
3224.06;2287
3224.16;2288
3224.26;2288
3224.36;2293
3224.46;2292
3224.56;2289
3224.66;2283
3224.76;2279
3224.86;2271
3224.96;2269
3225.06;2269
3225.16;2267
3225.26;2267
3225.36;2266
3225.46;2270
3225.56;2272
3225.66;2270
3225.76;2264
3225.86;2261
3225.96;2257
3226.06;2255
3226.16;2253
3226.26;2250
3226.36;2248
3226.46;2250
3226.56;2250
3226.66;2251
3226.76;2251
3226.86;2249
3226.96;2245
3227.06;2243
3227.16;2238
3227.26;2233
3227.36;2227
3227.46;2226
3227.56;2220
3227.66;2218
3227.76;2218
3227.86;2220
3227.96;2216
3228.06;2220
3228.16;2220
3228.26;2221
3228.36;2222
3228.46;2225
3228.56;2219
3228.66;2220
3228.76;2220
3228.86;2217
3228.96;2212
3229.06;2206
3229.16;2202
3229.26;2201
3229.36;2201
3229.46;2201
3229.56;2200
3229.66;2197
3229.76;2194
3229.86;2190
3229.96;2187
3230.06;2185
3230.16;2184
3230.26;2183
3230.36;2180
3230.46;2178
3230.56;2175
3230.66;2172
3230.76;2169
3230.86;2165
3230.96;2165
3231.07;2162
3231.17;2159
3231.27;2153
3231.37;2147
3231.47;2146
3231.57;2147
3231.67;2143
3231.77;2144
3231.87;2140
3231.97;2141
3232.07;2142
3232.17;2149
3232.27;2144
3232.37;2144
3232.47;2143
3232.57;2143
3232.67;2137
3232.77;2138
3232.87;2138
3232.97;2134
3233.07;2131
3233.17;2128
3233.27;2128
3233.37;2122
3233.47;2117
3233.57;2111
3233.67;2109
3233.77;2107
3233.87;2104
3233.97;2101
3234.07;2099
3234.17;2094
3234.27;2088
3234.37;2081
3234.47;2076
3234.57;2072
3234.67;2069
3234.77;2066
3234.87;2066
3234.97;2064
3235.07;2064
3235.17;2060
3235.27;2053
3235.37;2045
3235.47;2043
3235.57;2039
3235.67;2035
3235.77;2030
3235.87;2029
3235.97;2019
3236.07;2016
3236.17;2010
3236.27;2005
3236.37;1998
3236.47;1996
3236.57;1993
3236.67;1992
3236.77;1987
3236.87;1981
3236.97;1976
3237.07;1971
3237.17;1967
3237.27;1964
3237.37;1959
3237.47;1952
3237.57;1945
3237.67;1939
3237.77;1933
3237.87;1927
3237.97;1922
3238.07;1913
3238.17;1904
3238.27;1897
3238.37;1891
3238.47;1886
3238.57;1878
3238.67;1868
3238.77;1858
3238.87;1852
3238.97;1846
3239.08;1838
3239.18;1835
3239.28;1829
3239.38;1822
3239.48;1813
3239.58;1809
3239.68;1798
3239.78;1794
3239.88;1786
3239.98;1777
3240.08;1765
3240.18;1763
3240.28;1755
3240.38;1750
3240.48;1742
3240.58;1734
3240.68;1725
3240.78;1716
3240.88;1706
3240.98;1697
3241.08;1688
3241.18;1679
3241.28;1670
3241.38;1662
3241.48;1654
3241.58;1646
3241.68;1639
3241.78;1630
3241.88;1618
3241.98;1608
3242.08;1598
3242.18;1589
3242.28;1579
3242.38;1567
3242.48;1555
3242.58;1545
3242.68;1536
3242.78;1526
3242.88;1519
3242.98;1509
3243.08;1496
3243.18;1481
3243.28;1472
3243.38;1456
3243.48;1444
3243.58;1431
3243.68;1420
3243.78;1404
3243.88;1395
3243.98;1380
3244.08;1368
3244.18;1356
3244.28;1345
3244.38;1332
3244.48;1323
3244.58;1310
3244.68;1299
3244.78;1289
3244.88;1280
3244.98;1266
3245.08;1256
3245.18;1246
3245.28;1237
3245.38;1227
3245.48;1218
3245.58;1205
3245.68;1193
3245.78;1180
3245.88;1165
3245.98;1149
3246.08;1136
3246.18;1125
3246.28;1115
3246.38;1104
3246.48;1092
3246.58;1078
3246.68;1063
3246.78;1047
3246.88;1032
3246.98;1025
3247.09;1013
3247.19;1004
3247.29;991
3247.39;975
3247.49;958
3247.59;947
3247.69;932
3247.79;922
3247.89;911
3247.99;903
3248.09;891
3248.19;881
3248.29;868
3248.39;859
3248.49;851
3248.59;843
3248.69;831
3248.79;821
3248.89;811
3248.99;801
3249.09;790
3249.19;781
3249.29;768
3249.39;757
3249.49;749
3249.59;742
3249.69;734
3249.79;727
3249.89;721
3249.99;719
3250.09;716
3250.19;709
3250.29;698
3250.39;690
3250.49;684
3250.59;678
3250.69;670
3250.79;663
3250.89;656
3250.99;650
3251.09;644
3251.19;638
3251.29;638
3251.39;633
3251.49;629
3251.59;627
3251.69;625
3251.79;620
3251.89;620
3251.99;616
3252.09;613
3252.19;611
3252.29;613
3252.39;614
3252.49;617
3252.59;620
3252.69;625
3252.79;632
3252.89;638
3252.99;637
3253.09;642
3253.19;650
3253.29;658
3253.39;665
3253.49;677
3253.59;686
3253.69;697
3253.79;708
3253.89;720
3253.99;727
3254.09;735
3254.19;743
3254.29;752
3254.39;761
3254.49;771
3254.59;781
3254.69;790
3254.79;799
3254.89;808
3254.99;821
3255.1;834
3255.2;847
3255.3;861
3255.4;878
3255.5;888
3255.6;904
3255.7;918
3255.8;935
3255.9;952
3256;971
3256.1;988
3256.2;1008
3256.3;1026
3256.4;1045
3256.5;1065
3256.6;1084
3256.7;1101
3256.8;1120
3256.9;1140
3257;1159
3257.1;1174
3257.2;1194
3257.3;1213
3257.4;1233
3257.5;1255
3257.6;1281
3257.7;1298
3257.8;1318
3257.9;1337
3258;1357
3258.1;1374
3258.2;1396
3258.3;1420
3258.4;1443
3258.5;1465
3258.6;1488
3258.7;1507
3258.8;1524
3258.9;1546
3259;1569
3259.1;1593
3259.2;1612
3259.3;1635
3259.4;1657
3259.5;1680
3259.6;1698
3259.7;1723
3259.8;1747
3259.9;1772
3260;1792
3260.1;1813
3260.2;1835
3260.3;1861
3260.4;1883
3260.5;1903
3260.6;1922
3260.7;1943
3260.8;1962
3260.9;1984
3261;2002
3261.1;2019
3261.2;2037
3261.3;2057
3261.4;2071
3261.5;2091
3261.6;2113
3261.7;2133
3261.8;2150
3261.9;2173
3262;2191
3262.1;2207
3262.2;2223
3262.3;2240
3262.4;2256
3262.5;2273
3262.6;2291
3262.7;2310
3262.8;2327
3262.9;2340
3263.01;2354
3263.11;2367
3263.21;2382
3263.31;2395
3263.41;2409
3263.51;2419
3263.61;2432
3263.71;2444
3263.81;2457
3263.91;2472
3264.01;2486
3264.11;2494
3264.21;2504
3264.31;2514
3264.41;2523
3264.51;2530
3264.61;2543
3264.71;2554
3264.81;2565
3264.91;2574
3265.01;2585
3265.11;2588
3265.21;2593
3265.31;2599
3265.41;2607
3265.51;2612
3265.61;2621
3265.71;2627
3265.81;2636
3265.91;2644
3266.01;2652
3266.11;2657
3266.21;2664
3266.31;2673
3266.41;2682
3266.51;2693
3266.61;2701
3266.71;2707
3266.81;2710
3266.91;2714
3267.01;2716
3267.11;2723
3267.21;2724
3267.31;2726
3267.41;2726
3267.51;2729
3267.61;2733
3267.71;2740
3267.81;2745
3267.91;2748
3268.01;2750
3268.11;2750
3268.21;2748
3268.31;2750
3268.41;2751
3268.51;2756
3268.61;2761
3268.71;2765
3268.81;2766
3268.91;2769
3269.01;2775
3269.11;2783
3269.21;2784
3269.31;2791
3269.41;2792
3269.51;2793
3269.61;2792
3269.71;2795
3269.81;2791
3269.91;2791
3270.01;2793
3270.11;2796
3270.21;2796
3270.31;2793
3270.41;2794
3270.51;2796
3270.61;2800
3270.71;2800
3270.81;2802
3270.91;2802
3271.02;2805
3271.12;2805
3271.22;2804
3271.32;2799
3271.42;2799
3271.52;2795
3271.62;2792
3271.72;2789
3271.82;2787
3271.92;2781
3272.02;2781
3272.12;2782
3272.22;2784
3272.32;2785
3272.42;2785
3272.52;2778
3272.62;2775
3272.72;2775
3272.82;2777
3272.92;2775
3273.02;2781
3273.12;2782
3273.22;2782
3273.32;2779
3273.42;2781
3273.52;2773
3273.62;2770
3273.72;2765
3273.82;2762
3273.92;2764
3274.02;2768
3274.12;2770
3274.22;2769
3274.32;2764
3274.42;2758
3274.52;2757
3274.62;2755
3274.72;2755
3274.82;2752
3274.92;2751
3275.02;2751
3275.12;2748
3275.22;2741
3275.32;2735
3275.42;2731
3275.52;2728
3275.62;2725
3275.72;2727
3275.82;2729
3275.92;2730
3276.02;2728
3276.12;2726
3276.22;2722
3276.32;2717
3276.42;2712
3276.52;2710
3276.62;2703
3276.72;2704
3276.82;2703
3276.92;2702
3277.02;2698
3277.12;2698
3277.22;2688
3277.32;2684
3277.42;2683
3277.52;2686
3277.62;2687
3277.72;2688
3277.82;2684
3277.92;2682
3278.02;2676
3278.12;2672
3278.22;2673
3278.32;2671
3278.42;2669
3278.52;2668
3278.62;2671
3278.72;2672
3278.82;2675
3278.92;2673
3279.03;2672
3279.13;2668
3279.23;2665
3279.33;2660
3279.43;2653
3279.53;2647
3279.63;2644
3279.73;2641
3279.83;2638
3279.93;2632
3280.03;2629
3280.13;2625
3280.23;2620
3280.33;2611
3280.43;2610
3280.53;2606
3280.63;2604
3280.73;2603
3280.83;2610
3280.93;2606
3281.03;2606
3281.13;2607
3281.23;2606
3281.33;2603
3281.43;2605
3281.53;2603
3281.63;2605
3281.73;2606
3281.83;2606
3281.93;2609
3282.03;2610
3282.13;2607
3282.23;2607
3282.33;2611
3282.43;2613
3282.53;2611
3282.63;2606
3282.73;2601
3282.83;2598
3282.93;2595
3283.03;2592
3283.13;2593
3283.23;2593
3283.33;2592
3283.43;2591
3283.53;2590
3283.63;2587
3283.73;2586
3283.83;2583
3283.93;2581
3284.03;2573
3284.13;2571
3284.23;2566
3284.33;2560
3284.43;2552
3284.53;2551
3284.63;2541
3284.73;2541
3284.83;2537
3284.93;2536
3285.03;2532
3285.13;2536
3285.23;2535
3285.33;2535
3285.43;2534
3285.53;2532
3285.63;2531
3285.73;2528
3285.83;2526
3285.93;2526
3286.03;2526
3286.13;2527
3286.23;2527
3286.33;2524
3286.43;2519
3286.53;2514
3286.63;2511
3286.73;2510
3286.83;2509
3286.93;2506
3287.04;2506
3287.14;2504
3287.24;2502
3287.34;2502
3287.44;2504
3287.54;2506
3287.64;2507
3287.74;2504
3287.84;2510
3287.94;2514
3288.04;2515
3288.14;2513
3288.24;2513
3288.34;2504
3288.44;2501
3288.54;2499
3288.64;2498
3288.74;2496
3288.84;2500
3288.94;2497
3289.04;2498
3289.14;2498
3289.24;2497
3289.34;2496
3289.44;2496
3289.54;2493
3289.64;2490
3289.74;2485
3289.84;2479
3289.94;2474
3290.04;2469
3290.14;2464
3290.24;2459
3290.34;2455
3290.44;2454
3290.54;2454
3290.64;2452
3290.74;2453
3290.84;2451
3290.94;2448
3291.04;2445
3291.14;2444
3291.24;2444
3291.34;2445
3291.44;2439
3291.54;2439
3291.64;2436
3291.74;2436
3291.84;2439
3291.94;2444
3292.04;2438
3292.14;2440
3292.24;2443
3292.34;2445
3292.44;2446
3292.54;2453
3292.64;2454
3292.74;2455
3292.84;2451
3292.94;2448
3293.04;2444
3293.14;2445
3293.24;2444
3293.34;2443
3293.44;2441
3293.54;2441
3293.64;2441
3293.74;2440
3293.84;2440
3293.94;2440
3294.04;2438
3294.14;2438
3294.24;2434
3294.34;2428
3294.44;2426
3294.54;2425
3294.64;2421
3294.74;2418
3294.84;2416
3294.94;2415
3295.05;2416
3295.15;2413
3295.25;2419
3295.35;2422
3295.45;2422
3295.55;2422
3295.65;2425
3295.75;2420
3295.85;2422
3295.95;2424
3296.05;2422
3296.15;2415
3296.25;2415
3296.35;2409
3296.45;2408
3296.55;2407
3296.65;2406
3296.75;2403
3296.85;2404
3296.95;2402
3297.05;2400
3297.15;2399
3297.25;2397
3297.35;2396
3297.45;2398
3297.55;2396
3297.65;2392
3297.75;2390
3297.85;2389
3297.95;2385
3298.05;2381
3298.15;2377
3298.25;2374
3298.35;2376
3298.45;2374
3298.55;2374
3298.65;2373
3298.75;2376
3298.85;2379
3298.95;2385
3299.05;2387
3299.15;2387
3299.25;2384
3299.35;2386
3299.45;2378
3299.55;2377
3299.65;2375
3299.75;2371
3299.85;2364
3299.95;2368
3300.05;2368
3300.15;2370
3300.25;2369
3300.35;2370
3300.45;2371
3300.55;2374
3300.65;2373
3300.75;2373
3300.85;2372
3300.95;2372
3301.05;2375
3301.15;2375
3301.25;2373
3301.35;2373
3301.45;2368
3301.55;2366
3301.65;2364
3301.75;2362
3301.85;2359
3301.95;2355
3302.05;2352
3302.15;2350
3302.25;2350
3302.35;2352
3302.45;2354
3302.55;2352
3302.65;2356
3302.75;2358
3302.85;2359
3302.95;2358
3303.06;2361
3303.16;2356
3303.26;2358
3303.36;2361
3303.46;2363
3303.56;2361
3303.66;2364
3303.76;2360
3303.86;2362
3303.96;2360
3304.06;2361
3304.16;2359
3304.26;2358
3304.36;2354
3304.46;2354
3304.56;2355
3304.66;2356
3304.76;2357
3304.86;2359
3304.96;2357
3305.06;2356
3305.16;2353
3305.26;2353
3305.36;2350
3305.46;2346
3305.56;2344
3305.66;2344
3305.76;2345
3305.86;2347
3305.96;2349
3306.06;2348
3306.16;2346
3306.26;2344
3306.36;2346
3306.46;2347
3306.56;2344
3306.66;2342
3306.76;2345
3306.86;2343
3306.96;2344
3307.06;2343
3307.16;2342
3307.26;2338
3307.36;2342
3307.46;2340
3307.56;2339
3307.66;2335
3307.76;2334
3307.86;2334
3307.96;2337
3308.06;2337
3308.16;2338
3308.26;2335
3308.36;2333
3308.46;2334
3308.56;2334
3308.66;2333
3308.76;2331
3308.86;2330
3308.96;2330
3309.06;2329
3309.16;2330
3309.26;2332
3309.36;2333
3309.46;2335
3309.56;2336
3309.66;2337
3309.76;2339
3309.86;2341
3309.96;2340
3310.06;2341
3310.16;2339
3310.26;2336
3310.36;2333
3310.46;2335
3310.56;2330
3310.66;2330
3310.76;2331
3310.86;2331
3310.96;2328
3311.07;2330
3311.17;2326
3311.27;2323
3311.37;2318
3311.47;2317
3311.57;2317
3311.67;2319
3311.77;2318
3311.87;2319
3311.97;2322
3312.07;2322
3312.17;2321
3312.27;2322
3312.37;2322
3312.47;2322
3312.57;2322
3312.67;2319
3312.77;2316
3312.87;2315
3312.97;2316
3313.07;2316
3313.17;2314
3313.27;2312
3313.37;2312
3313.47;2315
3313.57;2320
3313.67;2321
3313.77;2324
3313.87;2325
3313.97;2323
3314.07;2321
3314.17;2321
3314.27;2317
3314.37;2315
3314.47;2317
3314.57;2317
3314.67;2312
3314.77;2316
3314.87;2313
3314.97;2312
3315.07;2309
3315.17;2307
3315.27;2305
3315.37;2308
3315.47;2309
3315.57;2311
3315.67;2312
3315.77;2312
3315.87;2312
3315.97;2314
3316.07;2315
3316.17;2316
3316.27;2316
3316.37;2317
3316.47;2315
3316.57;2314
3316.67;2314
3316.77;2312
3316.87;2313
3316.97;2316
3317.07;2317
3317.17;2318
3317.27;2317
3317.37;2313
3317.47;2312
3317.57;2313
3317.67;2312
3317.77;2312
3317.87;2315
3317.97;2314
3318.07;2316
3318.17;2316
3318.27;2318
3318.37;2314
3318.47;2317
3318.57;2315
3318.67;2315
3318.77;2312
3318.87;2312
3318.97;2310
3319.08;2308
3319.18;2304
3319.28;2302
3319.38;2298
3319.48;2295
3319.58;2296
3319.68;2297
3319.78;2295
3319.88;2294
3319.98;2293
3320.08;2293
3320.18;2289
3320.28;2287
3320.38;2287
3320.48;2287
3320.58;2286
3320.68;2287
3320.78;2287
3320.88;2287
3320.98;2287
3321.08;2287
3321.18;2289
3321.28;2287
3321.38;2284
3321.48;2284
3321.58;2285
3321.68;2282
3321.78;2281
3321.88;2278
3321.98;2276
3322.08;2273
3322.18;2277
3322.28;2276
3322.38;2279
3322.48;2280
3322.58;2284
3322.68;2283
3322.78;2282
3322.88;2279
3322.98;2275
3323.08;2274
3323.18;2272
3323.28;2269
3323.38;2269
3323.48;2268
3323.58;2268
3323.68;2268
3323.78;2271
3323.88;2271
3323.98;2269
3324.08;2271
3324.18;2269
3324.28;2267
3324.38;2266
3324.48;2266
3324.58;2267
3324.68;2269
3324.78;2268
3324.88;2268
3324.98;2264
3325.08;2257
3325.18;2252
3325.28;2251
3325.38;2248
3325.48;2248
3325.58;2247
3325.68;2249
3325.78;2248
3325.88;2251
3325.98;2250
3326.08;2251
3326.18;2250
3326.28;2253
3326.38;2253
3326.48;2254
3326.58;2252
3326.68;2250
3326.78;2247
3326.88;2246
3326.98;2245
3327.09;2244
3327.19;2244
3327.29;2240
3327.39;2237
3327.49;2235
3327.59;2228
3327.69;2223
3327.79;2220
3327.89;2217
3327.99;2210
3328.09;2210
3328.19;2210
3328.29;2211
3328.39;2214
3328.49;2215
3328.59;2217
3328.69;2218
3328.79;2217
3328.89;2214
3328.99;2211
3329.09;2205
3329.19;2201
3329.29;2196
3329.39;2195
3329.49;2193
3329.59;2197
3329.69;2195
3329.79;2192
3329.89;2187
3329.99;2185
3330.09;2181
3330.19;2181
3330.29;2180
3330.39;2179
3330.49;2176
3330.59;2171
3330.69;2166
3330.79;2164
3330.89;2163
3330.99;2163
3331.09;2162
3331.19;2162
3331.29;2159
3331.39;2158
3331.49;2156
3331.59;2153
3331.69;2148
3331.79;2142
3331.89;2134
3331.99;2129
3332.09;2129
3332.19;2127
3332.29;2125
3332.39;2124
3332.49;2124
3332.59;2121
3332.69;2119
3332.79;2114
3332.89;2116
3332.99;2115
3333.09;2118
3333.19;2118
3333.29;2121
3333.39;2115
3333.49;2112
3333.59;2108
3333.69;2108
3333.79;2102
3333.89;2100
3333.99;2095
3334.09;2091
3334.19;2086
3334.29;2084
3334.39;2081
3334.49;2080
3334.59;2076
3334.69;2072
3334.79;2067
3334.89;2064
3334.99;2058
3335.1;2054
3335.2;2049
3335.3;2044
3335.4;2038
3335.5;2037
3335.6;2036
3335.7;2033
3335.8;2029
3335.9;2022
3336;2015
3336.1;2008
3336.2;2001
3336.3;1993
3336.4;1984
3336.5;1972
3336.6;1962
3336.7;1955
3336.8;1950
3336.9;1946
3337;1948
3337.1;1945
3337.2;1946
3337.3;1942
3337.4;1940
3337.5;1934
3337.6;1930
3337.7;1921
3337.8;1913
3337.9;1904
3338;1898
3338.1;1889
3338.2;1881
3338.3;1870
3338.4;1863
3338.5;1858
3338.6;1855
3338.7;1848
3338.8;1843
3338.9;1837
3339;1829
3339.1;1821
3339.2;1818
3339.3;1815
3339.4;1810
3339.5;1803
3339.6;1795
3339.7;1787
3339.8;1777
3339.9;1767
3340;1759
3340.1;1753
3340.2;1744
3340.3;1738
3340.4;1729
3340.5;1722
3340.6;1710
3340.7;1703
3340.8;1692
3340.9;1685
3341;1674
3341.1;1667
3341.2;1655
3341.3;1647
3341.4;1638
3341.5;1629
3341.6;1617
3341.7;1607
3341.8;1594
3341.9;1586
3342;1577
3342.1;1567
3342.2;1558
3342.3;1549
3342.4;1537
3342.5;1525
3342.6;1512
3342.7;1498
3342.8;1483
3342.9;1474
3343.01;1466
3343.11;1455
3343.21;1443
3343.31;1431
3343.41;1424
3343.51;1415
3343.61;1407
3343.71;1396
3343.81;1385
3343.91;1370
3344.01;1358
3344.11;1344
3344.21;1330
3344.31;1313
3344.41;1304
3344.51;1290
3344.61;1280
3344.71;1266
3344.81;1254
3344.91;1235
3345.01;1218
3345.11;1199
3345.21;1181
3345.31;1166
3345.41;1152
3345.51;1137
3345.61;1125
3345.71;1110
3345.81;1094
3345.91;1077
3346.01;1062
3346.11;1044
3346.21;1027
3346.31;1010
3346.41;993
3346.51;978
3346.61;965
3346.71;954
3346.81;942
3346.91;929
3347.01;914
3347.11;900
3347.21;885
3347.31;873
3347.41;862
3347.51;853
3347.61;843
3347.71;833
3347.81;819
3347.91;807
3348.01;792
3348.11;782
3348.21;765
3348.31;752
3348.41;739
3348.51;728
3348.61;714
3348.71;705
3348.81;696
3348.91;686
3349.01;678
3349.11;669
3349.21;659
3349.31;648
3349.41;636
3349.51;624
3349.61;613
3349.71;603
3349.81;591
3349.91;576
3350.01;564
3350.11;552
3350.21;539
3350.31;529
3350.41;517
3350.51;507
3350.61;499
3350.71;493
3350.81;489
3350.91;484
3351.02;482
3351.12;478
3351.22;473
3351.32;467
3351.42;463
3351.52;460
3351.62;460
3351.72;457
3351.82;462
3351.92;463
3352.02;465
3352.12;463
3352.22;465
3352.32;463
3352.42;465
3352.52;464
3352.62;468
3352.72;476
3352.82;485
3352.92;491
3353.02;501
3353.12;512
3353.22;520
3353.32;528
3353.42;536
3353.52;540
3353.62;544
3353.72;552
3353.82;560
3353.92;569
3354.02;581
3354.12;592
3354.22;605
3354.32;617
3354.42;628
3354.52;641
3354.62;652
3354.72;665
3354.82;677
3354.92;693
3355.02;708
3355.12;728
3355.22;747
3355.32;768
3355.42;784
3355.52;807
3355.62;828
3355.72;852
3355.82;874
3355.92;897
3356.02;915
3356.12;935
3356.22;954
3356.32;974
3356.42;995
3356.52;1015
3356.62;1037
3356.72;1062
3356.82;1087
3356.92;1111
3357.02;1135
3357.12;1161
3357.22;1182
3357.32;1208
3357.42;1232
3357.52;1259
3357.62;1286
3357.72;1317
3357.82;1345
3357.92;1371
3358.02;1395
3358.12;1417
3358.22;1442
3358.32;1468
3358.42;1492
3358.52;1514
3358.62;1539
3358.72;1559
3358.82;1583
3358.92;1605
3359.03;1626
3359.13;1642
3359.23;1667
3359.33;1690
3359.43;1714
3359.53;1738
3359.63;1766
3359.73;1791
3359.83;1820
3359.93;1845
3360.03;1871
3360.13;1895
3360.23;1917
3360.33;1936
3360.43;1956
3360.53;1978
3360.63;1999
3360.73;2021
3360.83;2044
3360.93;2061
3361.03;2083
3361.13;2106
3361.23;2129
3361.33;2151
3361.43;2169
3361.53;2188
3361.63;2209
3361.73;2228
3361.83;2247
3361.93;2268
3362.03;2286
3362.13;2302
3362.23;2320
3362.33;2342
3362.43;2359
3362.53;2377
3362.63;2392
3362.73;2410
3362.83;2424
3362.93;2444
3363.03;2459
3363.13;2475
3363.23;2489
3363.33;2507
3363.43;2519
3363.53;2534
3363.63;2544
3363.73;2553
3363.83;2564
3363.93;2570
3364.03;2575
3364.13;2581
3364.23;2588
3364.33;2599
3364.43;2612
3364.53;2624
3364.63;2635
3364.73;2644
3364.83;2655
3364.93;2664
3365.03;2673
3365.13;2683
3365.23;2694
3365.33;2703
3365.43;2709
3365.53;2712
3365.63;2717
3365.73;2723
3365.83;2729
3365.93;2737
3366.03;2747
3366.13;2750
3366.23;2749
3366.33;2749
3366.43;2754
3366.53;2754
3366.63;2765
3366.73;2771
3366.83;2778
3366.93;2784
3367.04;2793
3367.14;2796
3367.24;2802
3367.34;2807
3367.44;2812
3367.54;2816
3367.64;2820
3367.74;2821
3367.84;2822
3367.94;2818
3368.04;2815
3368.14;2817
3368.24;2818
3368.34;2820
3368.44;2824
3368.54;2825
3368.64;2824
3368.74;2825
3368.84;2825
3368.94;2825
3369.04;2827
3369.14;2827
3369.24;2826
3369.34;2827
3369.44;2828
3369.54;2827
3369.64;2828
3369.74;2834
3369.84;2833
3369.94;2833
3370.04;2830
3370.14;2827
3370.24;2819
3370.34;2817
3370.44;2813
3370.54;2813
3370.64;2815
3370.74;2817
3370.84;2818
3370.94;2820
3371.04;2819
3371.14;2818
3371.24;2818
3371.34;2817
3371.44;2817
3371.54;2817
3371.64;2812
3371.74;2811
3371.84;2812
